64, 1.219201e-02, 3.250391e+10
64, 1.219296e-02, 3.250137e+10
64, 1.164913e-02, 3.401867e+10
128, 1.213002e-02, 6.508677e+10
128, 1.209402e-02, 6.528052e+10
128, 1.220393e-02, 6.469259e+10
256, 1.799703e-02, 8.756647e+10
256, 1.374507e-02, 1.146546e+11
256, 1.300597e-02, 1.211702e+11
512, 1.328588e-02, 2.370036e+11
512, 1.333308e-02, 2.361644e+11
512, 1.326704e-02, 2.373401e+11
1024, 1.501894e-02, 4.191060e+11
1024, 1.412320e-02, 4.456871e+11
1024, 1.457000e-02, 4.320198e+11
2048, 1.728582e-02, 7.281102e+11
2048, 1.749706e-02, 7.193198e+11
2048, 1.956916e-02, 6.431541e+11
4096, 2.207184e-02, 1.140317e+12
4096, 2.243996e-02, 1.121611e+12
4096, 2.246809e-02, 1.120206e+12
8192, 3.288198e-02, 1.530769e+12
8192, 3.394008e-02, 1.483047e+12
8192, 3.248096e-02, 1.549669e+12
16384, 5.430317e-02, 1.853784e+12
16384, 5.458093e-02, 1.844351e+12
16384, 5.452085e-02, 1.846383e+12
32768, 9.567499e-02, 2.104308e+12
32768, 9.484601e-02, 2.122700e+12
32768, 2.821851e-01, 7.134667e+11
65536, 4.463379e-01, 9.021332e+11
65536, 1.779990e-01, 2.262126e+12
65536, 1.786261e-01, 2.254185e+12
131072, 3.438530e-01, 2.342017e+12
131072, 7.754731e-01, 1.038475e+12
131072, 3.457022e-01, 2.329489e+12
262144, 6.749151e-01, 2.386398e+12
262144, 6.746299e-01, 2.387406e+12
262144, 7.275341e-01, 2.213801e+12
524288, 1.346148e+00, 2.392923e+12
524288, 1.346462e+00, 2.392365e+12
524288, 1.346533e+00, 2.392239e+12
1048576, 2.669045e+00, 2.413768e+12
1048576, 2.686049e+00, 2.398487e+12
1048576, 2.672030e+00, 2.411071e+12
2097152, 5.319143e+00, 2.422365e+12
2097152, 5.340104e+00, 2.412857e+12
2097152, 5.319162e+00, 2.422356e+12
4194304, 1.081176e+01, 2.383499e+12
4194304, 1.093550e+01, 2.356528e+12
4194304, 1.074823e+01, 2.397586e+12
8388608, 2.153277e+01, 2.393543e+12
8388608, 2.188024e+01, 2.355532e+12
8388608, 2.192940e+01, 2.350251e+12
16777216, 8.519836e+01, 1.209873e+12
16777216, 4.368028e+01, 2.359857e+12
16777216, 4.312886e+01, 2.390029e+12
33554432, 8.573313e+01, 2.404653e+12
33554432, 8.554087e+01, 2.410058e+12
33554432, 1.704694e+02, 1.209357e+12
67108864, 1.720898e+02, 2.395940e+12
67108864, 1.710973e+02, 2.409838e+12
67108864, 1.713964e+02, 2.405634e+12
134217728, 3.427201e+02, 2.406143e+12
134217728, 3.428196e+02, 2.405445e+12
134217728, 3.430241e+02, 2.404011e+12
