64, 2.239013e-02, 1.769923e+10
64, 2.323103e-02, 1.705856e+10
64, 2.853107e-02, 1.388970e+10
128, 2.599001e-02, 3.037721e+10
128, 3.467703e-02, 2.276735e+10
128, 2.524400e-02, 3.127492e+10
256, 3.604794e-02, 4.371779e+10
256, 1.309991e-01, 1.203013e+10
256, 2.383900e-02, 6.610748e+10
512, 2.334094e-02, 1.349046e+11
512, 3.151894e-02, 9.990185e+10
512, 2.680397e-02, 1.174751e+11
1024, 2.577591e-02, 2.442020e+11
1024, 2.626896e-02, 2.396185e+11
1024, 2.888918e-02, 2.178853e+11
2048, 2.613997e-02, 4.814842e+11
2048, 2.991199e-02, 4.207671e+11
2048, 3.331304e-02, 3.778096e+11
4096, 3.852487e-02, 6.533156e+11
4096, 3.701901e-02, 6.798910e+11
4096, 4.080105e-02, 6.168689e+11
8192, 1.722491e-01, 2.922205e+11
8192, 5.338383e-02, 9.428833e+11
8192, 4.625320e-02, 1.088243e+12
16384, 6.288600e-02, 1.600776e+12
16384, 6.280303e-02, 1.602890e+12
16384, 7.118392e-02, 1.414173e+12
32768, 2.953000e-01, 6.817801e+11
32768, 2.940161e-01, 6.847572e+11
32768, 1.246281e-01, 1.615444e+12
65536, 1.926131e-01, 2.090492e+12
65536, 2.124619e-01, 1.895192e+12
65536, 1.908581e-01, 2.109715e+12
131072, 3.718178e-01, 2.165871e+12
131072, 3.645580e-01, 2.209002e+12
131072, 3.588080e-01, 2.244402e+12
262144, 6.841569e-01, 2.354161e+12
262144, 6.853421e-01, 2.350090e+12
262144, 6.843710e-01, 2.353425e+12
524288, 1.370632e+00, 2.350178e+12
524288, 1.359002e+00, 2.370290e+12
524288, 1.355463e+00, 2.376478e+12
1048576, 2.696159e+00, 2.389493e+12
1048576, 2.687311e+00, 2.397361e+12
1048576, 2.695353e+00, 2.390208e+12
2097152, 5.348608e+00, 2.409020e+12
2097152, 5.387507e+00, 2.391627e+12
2097152, 5.358781e+00, 2.404447e+12
4194304, 1.064675e+01, 2.420438e+12
4194304, 1.067861e+01, 2.413218e+12
4194304, 1.062376e+01, 2.425678e+12
8388608, 2.124209e+01, 2.426297e+12
8388608, 2.122690e+01, 2.428033e+12
8388608, 2.137100e+01, 2.411661e+12
16777216, 4.273911e+01, 2.411824e+12
16777216, 4.289662e+01, 2.402969e+12
16777216, 4.292105e+01, 2.401601e+12
33554432, 8.544193e+01, 2.412848e+12
33554432, 8.464811e+01, 2.435476e+12
33554432, 8.478344e+01, 2.431588e+12
67108864, 1.694557e+02, 2.433183e+12
67108864, 1.695237e+02, 2.432207e+12
67108864, 1.695107e+02, 2.432394e+12
134217728, 3.387451e+02, 2.434378e+12
134217728, 3.387528e+02, 2.434323e+12
134217728, 3.386794e+02, 2.434850e+12
