64, 2.163506e-02, 1.831694e+10
64, 2.158308e-02, 1.836105e+10
64, 1.889610e-02, 2.097194e+10
128, 1.850700e-02, 4.265974e+10
128, 7.421398e-02, 1.063821e+10
128, 2.223301e-02, 3.551044e+10
256, 1.993394e-02, 7.905793e+10
256, 2.122617e-02, 7.424496e+10
256, 2.045393e-02, 7.704808e+10
512, 2.348495e-02, 1.340774e+11
512, 2.202797e-02, 1.429455e+11
512, 2.162814e-02, 1.455881e+11
1024, 2.795291e-02, 2.251833e+11
1024, 2.561688e-02, 2.457179e+11
1024, 2.728295e-02, 2.307129e+11
2048, 3.260112e-02, 3.860599e+11
2048, 2.811503e-02, 4.476603e+11
2048, 3.573585e-02, 3.521949e+11
4096, 4.022908e-02, 6.256393e+11
4096, 4.418206e-02, 5.696632e+11
4096, 3.911996e-02, 6.433774e+11
8192, 5.844188e-02, 8.612783e+11
8192, 5.957007e-02, 8.449666e+11
8192, 1.125228e-01, 4.473289e+11
16384, 1.024919e-01, 9.821889e+11
16384, 1.023171e-01, 9.838666e+11
16384, 1.023421e-01, 9.836259e+11
32768, 1.855400e-01, 1.085101e+12
32768, 1.848252e-01, 1.089298e+12
32768, 1.847570e-01, 1.089700e+12
65536, 3.500969e-01, 1.150128e+12
65536, 3.509641e-01, 1.147286e+12
65536, 3.517249e-01, 1.144805e+12
131072, 6.829710e-01, 1.179127e+12
131072, 6.805699e-01, 1.183287e+12
131072, 7.296689e-01, 1.103664e+12
262144, 1.348481e+00, 1.194393e+12
262144, 1.393651e+00, 1.155681e+12
262144, 1.349396e+00, 1.193583e+12
524288, 2.672262e+00, 1.205431e+12
524288, 2.721991e+00, 1.183409e+12
524288, 2.724204e+00, 1.182448e+12
1048576, 5.320420e+00, 1.210892e+12
1048576, 5.322851e+00, 1.210339e+12
1048576, 5.317395e+00, 1.211581e+12
2097152, 1.061685e+01, 1.213628e+12
2097152, 1.060882e+01, 1.214546e+12
2097152, 1.062618e+01, 1.212563e+12
4194304, 2.122117e+01, 1.214344e+12
4194304, 2.126153e+01, 1.212039e+12
4194304, 2.166949e+01, 1.189221e+12
8388608, 4.272194e+01, 1.206397e+12
8388608, 4.261073e+01, 1.209545e+12
8388608, 4.273937e+01, 1.205905e+12
16777216, 8.613714e+01, 1.196687e+12
16777216, 8.458130e+01, 1.218700e+12
16777216, 8.456220e+01, 1.218975e+12
33554432, 1.692779e+02, 1.217870e+12
33554432, 1.692772e+02, 1.217875e+12
33554432, 1.692668e+02, 1.217950e+12
67108864, 3.384693e+02, 1.218181e+12
67108864, 6.750911e+02, 6.107573e+11
67108864, 3.383045e+02, 1.218775e+12
134217728, 6.758563e+02, 1.220132e+12
134217728, 
