64, 1.414609e-02, 2.801396e+10
64, 1.361299e-02, 2.911103e+10
64, 1.405096e-02, 2.820362e+10
128, 1.421499e-02, 5.554023e+10
128, 1.407480e-02, 5.609343e+10
128, 1.404810e-02, 5.620006e+10
256, 1.498199e-02, 1.051887e+11
256, 1.489711e-02, 1.057880e+11
256, 1.461101e-02, 1.078595e+11
512, 1.596904e-02, 1.971816e+11
512, 1.630783e-02, 1.930852e+11
512, 1.600599e-02, 1.967263e+11
1024, 1.849294e-02, 3.403747e+11
1024, 1.845503e-02, 3.410739e+11
1024, 1.851702e-02, 3.399321e+11
2048, 2.405500e-02, 5.232169e+11
2048, 2.364492e-02, 5.322912e+11
2048, 2.371502e-02, 5.307178e+11
4096, 3.407097e-02, 7.387197e+11
4096, 3.402996e-02, 7.396099e+11
4096, 3.436899e-02, 7.323141e+11
8192, 5.505586e-02, 9.142482e+11
8192, 5.498505e-02, 9.154256e+11
8192, 5.479693e-02, 9.185682e+11
16384, 9.630299e-02, 1.045309e+12
16384, 9.638500e-02, 1.044419e+12
16384, 9.627509e-02, 1.045612e+12
32768, 1.787949e-01, 1.126037e+12
32768, 1.790791e-01, 1.124250e+12
32768, 1.792910e-01, 1.122921e+12
65536, 3.446300e-01, 1.168373e+12
65536, 3.444080e-01, 1.169126e+12
65536, 3.442359e-01, 1.169710e+12
131072, 6.747661e-01, 1.193465e+12
131072, 6.745942e-01, 1.193769e+12
131072, 6.750929e-01, 1.192887e+12
262144, 1.340558e+00, 1.201452e+12
262144, 1.340018e+00, 1.201936e+12
262144, 1.340198e+00, 1.201774e+12
524288, 2.662035e+00, 1.210062e+12
524288, 2.661094e+00, 1.210490e+12
524288, 2.660240e+00, 1.210879e+12
1048576, 5.300994e+00, 1.215329e+12
1048576, 5.302777e+00, 1.214921e+12
1048576, 5.300857e+00, 1.215361e+12
2097152, 1.058144e+01, 1.217689e+12
2097152, 1.058187e+01, 1.217640e+12
2097152, 1.058185e+01, 1.217642e+12
4194304, 2.113657e+01, 1.219205e+12
4194304, 2.113707e+01, 1.219176e+12
4194304, 2.113697e+01, 1.219182e+12
8388608, 4.223845e+01, 1.220206e+12
8388608, 4.224264e+01, 1.220085e+12
8388608, 4.224352e+01, 1.220060e+12
16777216, 8.444233e+01, 1.220705e+12
16777216, 8.442963e+01, 1.220889e+12
16777216, 8.442560e+01, 1.220947e+12
33554432, 1.687963e+02, 1.221344e+12
33554432, 1.687805e+02, 1.221459e+12
33554432, 1.688066e+02, 1.221270e+12
67108864, 3.376100e+02, 1.221281e+12
67108864, 3.375817e+02, 1.221384e+12
67108864, 3.375388e+02, 1.221539e+12
134217728, 6.751835e+02, 1.221348e+12
134217728, 6.751530e+02, 1.221403e+12
134217728, 6.750576e+02, 1.221575e+12
