64, 2.381587e-02, 1.663966e+10
64, 2.515411e-02, 1.575440e+10
64, 1.299851e-01, 3.048719e+09
128, 2.784705e-02, 2.835144e+10
128, 3.131199e-02, 2.521411e+10
128, 2.513003e-02, 3.141675e+10
256, 2.424788e-02, 6.499272e+10
256, 2.236319e-02, 7.047010e+10
256, 1.322429e-01, 1.191698e+10
512, 2.334499e-02, 1.348812e+11
512, 2.424288e-02, 1.298856e+11
512, 3.295588e-02, 9.554591e+10
1024, 2.805114e-02, 2.243947e+11
1024, 2.455592e-02, 2.563344e+11
1024, 3.365016e-02, 1.870579e+11
2048, 3.069210e-02, 4.100724e+11
2048, 2.930307e-02, 4.295107e+11
2048, 3.230119e-02, 3.896446e+11
4096, 4.144001e-02, 6.073574e+11
4096, 3.741002e-02, 6.727849e+11
4096, 3.867197e-02, 6.508305e+11
8192, 4.510593e-02, 1.115922e+12
8192, 4.454494e-02, 1.129976e+12
8192, 5.399585e-02, 9.321961e+11
16384, 7.136321e-02, 1.410620e+12
16384, 7.045603e-02, 1.428783e+12
16384, 6.678700e-02, 1.507275e+12
32768, 1.047790e-01, 1.921470e+12
32768, 1.104720e-01, 1.822450e+12
32768, 1.139619e-01, 1.766640e+12
65536, 1.883359e-01, 2.137969e+12
65536, 1.888900e-01, 2.131697e+12
65536, 1.984229e-01, 2.029283e+12
131072, 3.546410e-01, 2.270774e+12
131072, 3.739390e-01, 2.153585e+12
131072, 3.596120e-01, 2.239384e+12
262144, 7.113810e-01, 2.264069e+12
262144, 6.943290e-01, 2.319672e+12
262144, 6.949430e-01, 2.317623e+12
524288, 1.365049e+00, 2.359789e+12
524288, 1.385441e+00, 2.325056e+12
524288, 1.356492e+00, 2.374676e+12
1048576, 2.702706e+00, 2.383705e+12
1048576, 2.708468e+00, 2.378634e+12
1048576, 5.420908e+00, 1.188446e+12
2097152, 5.374891e+00, 2.397240e+12
2097152, 5.342496e+00, 2.411776e+12
2097152, 5.348660e+00, 2.408997e+12
4194304, 2.123731e+01, 1.213422e+12
4194304, 1.063270e+01, 2.423638e+12
4194304, 1.065342e+01, 2.418923e+12
8388608, 4.233666e+01, 1.217375e+12
8388608, 2.145061e+01, 2.402711e+12
8388608, 2.139711e+01, 2.408719e+12
16777216, 4.288029e+01, 2.403884e+12
16777216, 4.282149e+01, 2.407184e+12
16777216, 4.296769e+01, 2.398993e+12
33554432, 8.487150e+01, 2.429065e+12
33554432, 8.476968e+01, 2.431983e+12
33554432, 8.477625e+01, 2.431795e+12
67108864, 1.692674e+02, 2.435890e+12
67108864, 1.692808e+02, 2.435698e+12
67108864, 1.694550e+02, 2.433194e+12
134217728, 3.388417e+02, 2.433685e+12
134217728, 3.387619e+02, 2.434257e+12
134217728, 3.387524e+02, 2.434326e+12
