64, 2.313304e-02, 1.713082e+10
64, 2.190804e-02, 1.808870e+10
64, 1.040285e+00, 3.809417e+08
128, 2.175879e-02, 3.628436e+10
128, 2.279210e-02, 3.463937e+10
128, 2.194285e-02, 3.598001e+10
256, 2.386284e-02, 6.604143e+10
256, 2.388501e-02, 6.598012e+10
256, 2.369809e-02, 6.650054e+10
512, 2.451992e-02, 1.284180e+11
512, 2.333307e-02, 1.349501e+11
512, 2.497602e-02, 1.260730e+11
1024, 2.422786e-02, 2.598054e+11
1024, 2.603602e-02, 2.417623e+11
1024, 2.438498e-02, 2.581314e+11
2048, 2.689004e-02, 4.680538e+11
2048, 2.708697e-02, 4.646508e+11
2048, 1.048009e+00, 1.200942e+10
4096, 3.235698e-02, 7.778507e+11
4096, 3.263402e-02, 7.712472e+11
4096, 3.214693e-02, 7.829331e+11
8192, 1.078206e+00, 4.668377e+10
8192, 4.240203e-02, 1.187083e+12
8192, 4.228711e-02, 1.190309e+12
16384, 6.322289e-02, 1.592246e+12
16384, 6.398296e-02, 1.573331e+12
16384, 1.118700e+00, 8.998513e+10
32768, 1.116848e-01, 1.802659e+12
32768, 1.047690e-01, 1.921653e+12
32768, 1.148002e-01, 1.753739e+12
65536, 1.877179e-01, 2.145007e+12
65536, 1.880941e-01, 2.140717e+12
65536, 1.882780e-01, 2.138627e+12
131072, 3.530650e-01, 2.280910e+12
131072, 3.585801e-01, 2.245829e+12
131072, 3.544941e-01, 2.271715e+12
262144, 6.841080e-01, 2.354330e+12
262144, 6.853161e-01, 2.350179e+12
262144, 6.832881e-01, 2.357155e+12
524288, 1.353233e+00, 2.380394e+12
524288, 1.355980e+00, 2.375572e+12
524288, 1.353282e+00, 2.380308e+12
1048576, 2.727242e+00, 2.362260e+12
1048576, 2.694925e+00, 2.390587e+12
1048576, 2.684845e+00, 2.399563e+12
2097152, 5.355349e+00, 2.405988e+12
2097152, 5.330076e+00, 2.417396e+12
2097152, 1.159897e+01, 1.110866e+12
4194304, 1.071896e+01, 2.404132e+12
4194304, 1.066863e+01, 2.415474e+12
4194304, 1.066250e+01, 2.416865e+12
8388608, 2.122823e+01, 2.427881e+12
8388608, 2.133041e+01, 2.416250e+12
8388608, 2.139461e+01, 2.409000e+12
16777216, 4.259769e+01, 2.419831e+12
16777216, 4.261322e+01, 2.418949e+12
16777216, 4.259502e+01, 2.419983e+12
33554432, 8.490983e+01, 2.427969e+12
33554432, 8.490214e+01, 2.428189e+12
33554432, 8.494477e+01, 2.426970e+12
67108864, 1.696341e+02, 2.430626e+12
67108864, 1.698294e+02, 2.427830e+12
67108864, 1.697041e+02, 2.429623e+12
134217728, 3.394253e+02, 2.429500e+12
134217728, 3.392677e+02, 2.430629e+12
134217728, 6.831490e+02, 1.207107e+12
